Survey,Season,Year,Tow_Number,Region,Stratum,Grid,Date,Common_Name,Number_Caught,Weight_kg,Subsample_Weight_kg,Subsample_Weight_kg_2,Male_Wt_kg,Female_Wt_kg,Expanded_Catch,Expanded_Weight_kg
FL02,Fall,2002,37,3,2,127,2002-10-29T00:00:00Z,Stars Sea Brittle Baskets,2,0.04,0,,,,2.1052631578947367,0.042105263157894736
FL02,Fall,2002,38,3,2,81,2002-10-29T00:00:00Z,Stars Sea Brittle Baskets,2,0.04,0,,,,2,0.04
FL02,Fall,2002,39,3,3,147,2002-10-29T00:00:00Z,Stars Sea Brittle Baskets,10,0.5,0,,,,10,0.5
FL02,Fall,2002,41,3,1,3,2002-10-30T00:00:00Z,Northern Sea Star,2,0.02,0,,,,2,0.02
FL02,Fall,2002,50,4,3,570,2002-11-04T00:00:00Z,Northern Sea Star,0,15.84,0,,,,0,15.84
FL02,Fall,2002,50,4,3,570,2002-11-04T00:00:00Z,Waved Astarte,44,0.18,0,,,,44,0.18
FL02,Fall,2002,53,4,3,562,2002-11-05T00:00:00Z,Stars Sea Brittle Baskets,6,0.28,0,,,,6,0.28
FL02,Fall,2002,57,4,1,32,2002-11-08T00:00:00Z,Northern Sea Star,0,2.27,0,,,,0,2.27
FL02,Fall,2002,58,4,2,119,2002-11-08T00:00:00Z,Northern Sea Star,0,0.72,0,,,,0,0.72
FL02,Fall,2002,60,4,1,8,2002-11-09T00:00:00Z,Stars Sea Brittle Baskets,0,0.48,0,,,,0,0.48
FL02,Fall,2002,61,4,2,91,2002-11-09T00:00:00Z,Stars Sea Brittle Baskets,0,1.44,0,,,,0,1.44
FL02,Fall,2002,65,5,2,514,2002-11-12T00:00:00Z,Stars Sea Brittle Baskets,1,0.02,0,,,,1,0.02
FL02,Fall,2002,68,5,3,613,2002-11-14T00:00:00Z,Northern Sea Star,0,0.05,0,,,,0,0.04761904761904762
FL02,Fall,2002,68,5,3,613,2002-11-14T00:00:00Z,Waved Astarte,1,0.01,0,,,,0.9523809523809524,0.009523809523809525
FL02,Fall,2002,70,5,3,569,2002-11-14T00:00:00Z,Northern Sea Star,1,0.14,0,,,,1,0.14
FL02,Fall,2002,71,5,3,496,2002-11-15T00:00:00Z,Stars Sea Brittle Baskets,1,0.28,0,,,,1,0.28
FL02,Fall,2002,71,5,3,496,2002-11-15T00:00:00Z,Waved Astarte,24,0.09,0,,,,24,0.09
FL02,Fall,2002,76,5,2,196,2002-11-19T00:00:00Z,Stars Sea Brittle Baskets,4,0.12,0,,,,4,0.12
FL02,Fall,2002,77,5,2,180,2002-11-19T00:00:00Z,Stars Sea Brittle Baskets,5,0.04,0,,,,6.666666666666666,0.05333333333333333
FL02,Fall,2002,78,5,3,107,2002-11-20T00:00:00Z,Stars Sea Brittle Baskets,0,0.16,0,,,,0,0.16
FL02,Fall,2002,78,5,3,107,2002-11-20T00:00:00Z,Waved Astarte,1,0.01,0,,,,1,0.01
FL02,Fall,2002,79,5,3,62,2002-11-20T00:00:00Z,Northern Sea Star,0,8.48,0,,,,0,8.48
FL02,Fall,2002,79,5,3,62,2002-11-20T00:00:00Z,Stars Sea Brittle Baskets,0,0.42,0,,,,0,0.42
FL02,Fall,2002,80,5,3,21,2002-11-20T00:00:00Z,Stars Sea Brittle Baskets,0,1.46,0,,,,0,1.3272727272727272
FL03,Fall,2003,3,1,3,481,2003-10-13T00:00:00Z,Stars Sea Brittle Baskets,2,0.26,0,,,,2,0.26
FL03,Fall,2003,6,1,3,484,2003-10-13T00:00:00Z,Stars Sea Brittle Baskets,2,0.09,0,,,,2,0.09
FL03,Fall,2003,7,1,4,694,2003-10-14T00:00:00Z,Stars Sea Brittle Baskets,1,0.01,0,,,,1,0.01
FL03,Fall,2003,18,2,4,686,2003-10-20T00:00:00Z,Stars Sea Brittle Baskets,390,2,0,,,,487.5,2.5
FL03,Fall,2003,18,2,4,686,2003-10-20T00:00:00Z,Waved Astarte,112,0.37,0,,,,140,0.4625
FL03,Fall,2003,23,2,3,488,2003-10-22T00:00:00Z,Stars Sea Brittle Baskets,,0.07,0,,,,,0.08750000000000001
FL03,Fall,2003,30,2,4,597,2003-10-24T00:00:00Z,Stars Sea Brittle Baskets,1,0.05,0,,,,1,0.05
FL03,Fall,2003,32,3,2,103,2003-10-30T00:00:00Z,Northern Sea Star,,0.2,0,,,,,0.26666666666666666
FL03,Fall,2003,32,3,2,103,2003-10-30T00:00:00Z,Stars Sea Brittle Baskets,,0.36,0,,,,,0.48
FL03,Fall,2003,33,3,2,118,2003-10-30T00:00:00Z,Northern Sea Star,,0.42,,,,,,0.4666666666666667
FL03,Fall,2003,34,3,1,133,2003-10-31T00:00:00Z,Stars Sea Brittle Baskets,1,0.06,0,,,,1,0.06
FL03,Fall,2003,36,3,1,96,2003-10-31T00:00:00Z,Northern Sea Star,2,0.03,0,,,,2.3529411764705883,0.03529411764705882
FL03,Fall,2003,41,3,3,388,2003-11-02T00:00:00Z,Stars Sea Brittle Baskets,1,0.02,0,,,,1,0.02
FL03,Fall,2003,43,3,3,337,2003-11-02T00:00:00Z,Stars Sea Brittle Baskets,0,1.62,0,,,,0,1.62
FL03,Fall,2003,46,4,3,583,2003-11-03T00:00:00Z,Northern Sea Star,0,0.02,0,,,,0,0.02
FL03,Fall,2003,47,4,3,570,2003-11-03T00:00:00Z,Northern Sea Star,0,3.24,0,,,,0,3.24
FL03,Fall,2003,54,4,2,142,2003-11-06T00:00:00Z,Northern Sea Star,5,0.2,0,,,,5,0.2
FL03,Fall,2003,59,4,2,96,2003-11-07T00:00:00Z,Northern Sea Star,0,1.44,0,,,,0,1.44
FL03,Fall,2003,60,4,2,67,2003-11-07T00:00:00Z,Northern Sea Star,0,1.36,0,,,,0,1.36
FL03,Fall,2003,61,4,2,91,2003-11-07T00:00:00Z,Northern Sea Star,,0.34,0,,,,,0.3777777777777778
FL03,Fall,2003,62,5,2,614,2003-11-10T00:00:00Z,Waved Astarte,0,0.46,0,,,,0,0.4842105263157895
FL03,Fall,2003,64,5,1,324,2003-11-11T00:00:00Z,Northern Sea Star,,0.14,0,,,,,0.1647058823529412
FL03,Fall,2003,65,5,2,438,2003-11-11T00:00:00Z,Stars Sea Brittle Baskets,0,0.46,0,,,,0,0.46
FL03,Fall,2003,73,5,3,48,2003-11-17T00:00:00Z,Northern Sea Star,2,0.1,0,,,,2,0.1
FL03,Fall,2003,74,5,3,62,2003-11-17T00:00:00Z,Northern Sea Star,,2.32,0,,,,,2.5777777777777775
FL04,Fall,2004,3,1,3,516,2004-10-11T00:00:00Z,Stars Sea Brittle Baskets,,0.35000000000000003,0,,,,,0.35000000000000003
FL04,Fall,2004,39,3,3,541,2004-10-25T00:00:00Z,Stars Sea Brittle Baskets,1,0.02,0,,,,1,0.02
FL04,Fall,2004,40,3,3,523,2004-10-25T00:00:00Z,Northern Sea Star,4,0.22,0,,,,4,0.22
FL04,Fall,2004,40,3,3,523,2004-10-25T00:00:00Z,Stars Sea Brittle Baskets,,8.41,0,,,,,8.41
FL04,Fall,2004,43,3,2,297,2004-10-26T00:00:00Z,Northern Sea Star,1,1.98,0,,,,1,1.98
FL04,Fall,2004,44,3,2,103,2004-10-27T00:00:00Z,Northern Sea Star,6,0.28,0,,,,6,0.28
FL04,Fall,2004,44,3,2,103,2004-10-27T00:00:00Z,Stars Sea Brittle Baskets,7,0.04,0,,,,7,0.04
FL04,Fall,2004,46,3,1,17,2004-10-27T00:00:00Z,Northern Sea Star,30,0.34,0,,,,46.153846153846146,0.5230769230769231
FL04,Fall,2004,47,3,1,35,2004-10-27T00:00:00Z,Northern Sea Star,,0.24,0,,,,,0.24
FL04,Fall,2004,48,3,1,96,2004-10-27T00:00:00Z,Northern Sea Star,,0.14,0,,,,,0.14
FL04,Fall,2004,50,3,4,877,2004-10-28T00:00:00Z,Waved Astarte,1,0.01,0,,,,1,0.01
FL04,Fall,2004,51,3,3,305,2004-10-29T00:00:00Z,Northern Sea Star,,5.16,0,,,,,5.16
FL04,Fall,2004,51,3,3,305,2004-10-29T00:00:00Z,Stars Sea Brittle Baskets,,41.26,0,,,,,41.26
FL04,Fall,2004,57,4,3,556,2004-11-01T00:00:00Z,Northern Sea Star,,1.28,0,,,,,1.28
FL04,Fall,2004,62,4,3,432,2004-11-02T00:00:00Z,Waved Astarte,,5.42,0,,,,,7.226666666666667
FL04,Fall,2004,67,4,2,47,2004-11-07T00:00:00Z,Northern Sea Star,,5.62,0,,,,,6.611764705882353
FL04,Fall,2004,68,4,2,12,2004-11-07T00:00:00Z,Northern Sea Star,283,2.83,0,,,,314.44444444444446,3.144444444444445
FL04,Fall,2004,69,4,1,8,2004-11-07T00:00:00Z,Northern Sea Star,,0.42,0,,,,,0.42
FL04,Fall,2004,70,4,1,2,2004-11-07T00:00:00Z,Northern Sea Star,,1.08,0,,,,,1.0285714285714287
FL04,Fall,2004,71,4,2,63,2004-11-07T00:00:00Z,Northern Sea Star,,0.72,0,,,,,0.8470588235294118
FL04,Fall,2004,72,5,3,611,2004-11-08T00:00:00Z,Northern Sea Star,,0.15,0,,,,,0.15
FL04,Fall,2004,75,5,1,215,2004-11-09T00:00:00Z,Northern Sea Star,,0.8,0,,,,,1.0666666666666667
FL04,Fall,2004,75,5,1,215,2004-11-09T00:00:00Z,Waved Astarte,10,0.03,0,,,,13.333333333333332,0.039999999999999994
FL04,Fall,2004,76,5,2,491,2004-11-09T00:00:00Z,Northern Sea Star,1,0.35000000000000003,0,,,,1,0.35000000000000003
FL04,Fall,2004,76,5,2,491,2004-11-09T00:00:00Z,Waved Astarte,11,0.04,0,,,,11,0.04
FL04,Fall,2004,77,5,2,465,2004-11-09T00:00:00Z,Northern Sea Star,,6.3,0,,,,,7.875
FL04,Fall,2004,77,5,2,465,2004-11-09T00:00:00Z,Waved Astarte,4,0.02,0,,,,5,0.025
FL04,Fall,2004,82,5,2,10,2004-11-18T00:00:00Z,Northern Sea Star,1,0.06,0,,,,1,0.06
FL04,Fall,2004,82,5,2,10,2004-11-18T00:00:00Z,Stars Sea Brittle Baskets,4,0.08,0,,,,4,0.08
FL04,Fall,2004,83,5,3,47,2004-11-18T00:00:00Z,Northern Sea Star,,0.2,0,,,,,0.2
FL04,Fall,2004,83,5,3,47,2004-11-18T00:00:00Z,Waved Astarte,2,0,0,,,,2,0
FL04,Fall,2004,87,5,3,225,2004-11-19T00:00:00Z,Stars Sea Brittle Baskets,3,0.22,0,,,,3,0.22
FL05,Fall,2005,5,1,3,487,2005-10-11T00:00:00Z,Northern Sea Star,1,0.12,0,,,,1,0.12
FL05,Fall,2005,6,1,4,716,2005-10-11T00:00:00Z,Stars Sea Brittle Baskets,2,0.38,0,,,,2,0.38
FL05,Fall,2005,11,1,1,21,2005-10-17T00:00:00Z,Stars Sea Brittle Baskets,4,0,0,,,,6.666666666666666,0
FL05,Fall,2005,13,2,1,362,2005-10-18T00:00:00Z,Stars Sea Brittle Baskets,2,0,0,,,,2.5,0
FL05,Fall,2005,16,2,4,689,2005-10-19T00:00:00Z,Waved Astarte,1,0,0,,,,1,0
FL05,Fall,2005,31,3,2,127,2005-10-29T00:00:00Z,Northern Sea Star,,2.18,0,,,,,2.18
FL05,Fall,2005,32,3,2,89,2005-10-29T00:00:00Z,Northern Sea Star,,0.32,0,,,,,0.3047619047619048
FL05,Fall,2005,32,3,2,89,2005-10-29T00:00:00Z,Stars Sea Brittle Baskets,,1.18,0,,,,,1.1238095238095238
FL05,Fall,2005,33,3,1,42,2005-10-29T00:00:00Z,Northern Sea Star,,0.38,0,,,,,0.38
FL05,Fall,2005,34,3,2,23,2005-10-29T00:00:00Z,Northern Sea Star,,0.12,0,,,,,0.12
FL05,Fall,2005,35,3,2,213,2005-10-30T00:00:00Z,Northern Sea Star,4,0.04,0,,,,4.2105263157894735,0.042105263157894736
FL05,Fall,2005,36,3,3,56,2005-10-31T00:00:00Z,Northern Sea Star,6,0.78,0,,,,6,0.78
FL05,Fall,2005,36,3,3,56,2005-10-31T00:00:00Z,Waved Astarte,727,5.3,0,,,,727,5.3
FL05,Fall,2005,37,3,3,539,2005-10-31T00:00:00Z,Northern Sea Star,1,0.02,0,,,,1.3333333333333333,0.026666666666666665
FL05,Fall,2005,37,3,3,539,2005-10-31T00:00:00Z,Waved Astarte,,0.12,0,,,,,0.15999999999999998
FL05,Fall,2005,39,3,3,363,2005-11-01T00:00:00Z,Northern Sea Star,1,0.22,0,,,,1.0526315789473684,0.23157894736842105
FL05,Fall,2005,41,4,3,559,2005-11-01T00:00:00Z,Waved Astarte,3,0.02,0,,,,3.1578947368421053,0.021052631578947368
FL05,Fall,2005,43,4,2,120,2005-11-02T00:00:00Z,Northern Sea Star,,0.68,0,,,,,0.68
FL05,Fall,2005,44,4,1,100,2005-11-02T00:00:00Z,Northern Sea Star,6,0.1,0,,,,6.666666666666667,0.11111111111111112
FL05,Fall,2005,45,4,1,33,2005-11-02T00:00:00Z,Northern Sea Star,,2.02,0,,,,,2.376470588235294
FL05,Fall,2005,50,4,2,44,2005-11-04T00:00:00Z,Northern Sea Star,,4.16,0,,,,,4.16
FL05,Fall,2005,53,5,2,118,2005-11-11T00:00:00Z,Stars Sea Brittle Baskets,,0.06,0,,,,,0.06
FL06,Fall,2006,5,1,3,467,2006-10-03T00:00:00Z,Stars Sea Brittle Baskets,1,0,0,,,,1,0
FL06,Fall,2006,6,1,3,524,2006-10-03T00:00:00Z,Northern Sea Star,1,0.17,0,,,,1,0.17
FL06,Fall,2006,7,1,4,719,2006-10-03T00:00:00Z,Stars Sea Brittle Baskets,1,0,0,,,,1,0
FL06,Fall,2006,12,1,3,329,2006-10-04T00:00:00Z,Stars Sea Brittle Baskets,2,0.28,0,,,,2,0.28
FL06,Fall,2006,14,1,1,246,2006-10-04T00:00:00Z,Northern Sea Star,2,0.01,0,,,,2.6666666666666665,0.013333333333333332
FL06,Fall,2006,14,1,1,246,2006-10-04T00:00:00Z,Stars Sea Brittle Baskets,3,0.2,0,,,,4,0.26666666666666666
FL06,Fall,2006,17,1,4,618,2006-10-05T00:00:00Z,Waved Astarte,4,0.03,0,,,,4,0.03
FL06,Fall,2006,27,2,1,323,2006-10-10T00:00:00Z,Stars Sea Brittle Baskets,1,0.04,0,,,,1.3333333333333333,0.05333333333333333
FL06,Fall,2006,31,2,4,714,2006-10-11T00:00:00Z,Stars Sea Brittle Baskets,1,0.32,0,,,,1,0.32
FL06,Fall,2006,31,2,4,714,2006-10-11T00:00:00Z,Waved Astarte,2,0.02,0,,,,2,0.02
FL06,Fall,2006,33,2,3,469,2006-10-11T00:00:00Z,Stars Sea Brittle Baskets,6,0.03,0,,,,6,0.03
FL06,Fall,2006,41,3,3,566,2006-10-16T00:00:00Z,Stars Sea Brittle Baskets,,2.08,0,,,,,2.08
FL06,Fall,2006,42,3,2,392,2006-10-16T00:00:00Z,Stars Sea Brittle Baskets,,45.28,0,,,,,45.28
FL06,Fall,2006,46,3,3,618,2006-10-17T00:00:00Z,Stars Sea Brittle Baskets,,1.54,0,,,,,1.54
FL06,Fall,2006,48,3,3,523,2006-10-17T00:00:00Z,Stars Sea Brittle Baskets,,2.06,0,,,,,2.06
FL06,Fall,2006,49,3,2,136,2006-10-18T00:00:00Z,Northern Sea Star,1,0.01,0,,,,1,0.01
FL06,Fall,2006,50,3,2,29,2006-10-18T00:00:00Z,Northern Sea Star,1,0.01,0,,,,1.3333333333333333,0.013333333333333332
FL06,Fall,2006,51,3,2,89,2006-10-18T00:00:00Z,Northern Sea Star,,0.12,0,,,,,0.1263157894736842
FL06,Fall,2006,51,3,2,89,2006-10-18T00:00:00Z,Stars Sea Brittle Baskets,,0.48,0,,,,,0.5052631578947367
FL06,Fall,2006,52,3,2,92,2006-10-18T00:00:00Z,Northern Sea Star,,0.2,0,,,,,0.2
FL06,Fall,2006,52,3,2,92,2006-10-18T00:00:00Z,Stars Sea Brittle Baskets,,0.36,0,,,,,0.36
FL06,Fall,2006,53,3,1,35,2006-10-18T00:00:00Z,Northern Sea Star,,0.16,0,,,,,0.16
FL06,Fall,2006,53,3,1,35,2006-10-18T00:00:00Z,Stars Sea Brittle Baskets,,0.03,0,,,,,0.03
FL06,Fall,2006,54,3,3,539,2006-10-19T00:00:00Z,Northern Sea Star,,0.08,0,,,,,0.08
FL06,Fall,2006,54,3,3,539,2006-10-19T00:00:00Z,Waved Astarte,10,0.05,0,,,,10,0.05
FL06,Fall,2006,56,3,4,743,2006-10-19T00:00:00Z,Waved Astarte,1,0,0,,,,1,0
FL06,Fall,2006,61,3,1,96,2006-10-20T00:00:00Z,Northern Sea Star,,0.04,0,,,,,0.04
FL06,Fall,2006,63,4,3,555,2006-10-23T00:00:00Z,Northern Sea Star,6,0.09,0,,,,6,0.09
FL06,Fall,2006,64,4,3,590,2006-10-23T00:00:00Z,Waved Astarte,2,0,0,,,,2,0
FL06,Fall,2006,65,4,3,496,2006-10-24T00:00:00Z,Northern Sea Star,2,0.23,0,,,,2.5,0.28750000000000003
FL06,Fall,2006,65,4,3,496,2006-10-24T00:00:00Z,Waved Astarte,3,0.02,0,,,,3.75,0.025
FL06,Fall,2006,66,4,4,664,2006-10-24T00:00:00Z,Waved Astarte,5,0.02,0,,,,5,0.02
FL06,Fall,2006,69,4,1,134,2006-10-25T00:00:00Z,Northern Sea Star,1,0.01,0,,,,1,0.01
FL06,Fall,2006,71,4,2,86,2006-10-25T00:00:00Z,Northern Sea Star,,0.14,0,,,,,0.14
FL06,Fall,2006,72,4,3,505,2006-10-26T00:00:00Z,Northern Sea Star,,0.04,0,,,,,0.04
FL06,Fall,2006,74,4,3,456,2006-10-26T00:00:00Z,Northern Sea Star,,0.96,0,,,,,0.96
FL06,Fall,2006,74,4,3,456,2006-10-26T00:00:00Z,Waved Astarte,4,0.01,0,,,,4,0.01
FL06,Fall,2006,76,4,2,36,2006-10-27T00:00:00Z,Northern Sea Star,4,0.05,0,,,,4,0.05
FL06,Fall,2006,79,5,1,260,2006-11-07T00:00:00Z,Northern Sea Star,3,0.05,0,,,,3,0.05
FL06,Fall,2006,79,5,1,260,2006-11-07T00:00:00Z,Stars Sea Brittle Baskets,1,0.01,0,,,,1,0.01
FL06,Fall,2006,85,5,2,179,2006-11-11T00:00:00Z,Stars Sea Brittle Baskets,3,0.04,0,,,,5.454545454545454,0.07272727272727272
FL07,Fall,2007,3,1,1,672,2007-10-01T00:00:00Z,Northern Sea Star,2,0.07,0,,,,2,0.07
FL07,Fall,2007,4,1,2,614,2007-10-01T00:00:00Z,Stars Sea Brittle Baskets,1,0.01,0,,,,1.25,0.0125
FL07,Fall,2007,5,1,3,661,2007-10-02T00:00:00Z,Stars Sea Brittle Baskets,1,0,0,,,,1.1111111111111112,0
FL07,Fall,2007,6,1,4,686,2007-10-02T00:00:00Z,Stars Sea Brittle Baskets,2,0.04,0,,,,2,0.04
FL07,Fall,2007,7,1,3,505,2007-10-02T00:00:00Z,Waved Astarte,2,0.02,0,,,,2,0.02
FL07,Fall,2007,11,1,4,373,2007-10-03T00:00:00Z,Waved Astarte,2,0.01,0,,,,2,0.01
FL07,Fall,2007,15,1,4,135,2007-10-04T00:00:00Z,Stars Sea Brittle Baskets,1,0,0,,,,1.1764705882352942,0
FL07,Fall,2007,25,2,4,691,2007-10-08T00:00:00Z,Stars Sea Brittle Baskets,1,0,0,,,,1,0
FL07,Fall,2007,27,2,4,620,2007-10-09T00:00:00Z,Stars Sea Brittle Baskets,2,0,0,,,,2,0
FL07,Fall,2007,43,3,4,705,2007-10-16T00:00:00Z,Waved Astarte,1,0,0,,,,1,0
FL07,Fall,2007,44,3,4,737,2007-10-16T00:00:00Z,Waved Astarte,4,0.02,0,,,,4,0.02
