Season,Year,Tow_Number,Region,Stratum,Common_Name,Length,Unit_of_Length,Frequency,Sex
Fall,2000,60,4,3,Crab Jonah,13,CM,0.9090909090909091,
Fall,2000,60,4,3,Crab Jonah,12,CM,0.9090909090909091,
Fall,2000,60,4,3,Crab Jonah,10,CM,0.9090909090909091,
Fall,2000,62,5,2,Crab Jonah,13,CM,1.3333333333333333,
Fall,2000,62,5,2,Crab Jonah,12,CM,2.6666666666666665,
Fall,2000,62,5,2,Crab Jonah,10,CM,1.3333333333333333,
Fall,2000,62,5,2,Crab Jonah,4,CM,1.3333333333333333,
Fall,2000,63,5,2,Crab Jonah,12,CM,0.9090909090909091,
Fall,2000,64,5,1,Crab Jonah,13,CM,1,
Fall,2000,66,5,3,Crab Jonah,16,CM,2,
Fall,2000,66,5,3,Crab Jonah,12,CM,5,
Fall,2000,66,5,3,Crab Jonah,11,CM,2,
Fall,2000,67,5,3,Crab Jonah,12,CM,1.9047619047619049,
Fall,2000,67,5,3,Crab Jonah,11,CM,0.9523809523809524,
Fall,2000,67,5,3,Crab Jonah,16,CM,0.9523809523809524,
Fall,2000,67,5,3,Crab Jonah,17,CM,0.9523809523809524,
Fall,2000,68,5,1,Crab Jonah,14,CM,1,
Fall,2000,69,5,1,Crab Jonah,11,CM,1,
Fall,2000,70,5,1,Crab Jonah,14,CM,1,
Fall,2000,70,5,1,Crab Jonah,13,CM,1,
Fall,2000,71,5,3,Crab Jonah,12,CM,0.9523809523809524,
Fall,2000,72,5,2,Crab Jonah,14,CM,0.9090909090909091,
Fall,2000,72,5,2,Crab Jonah,12,CM,1.8181818181818181,
Fall,2000,72,5,2,Crab Jonah,13,CM,0.9090909090909091,
Fall,2000,72,5,2,Crab Jonah,11,CM,0.9090909090909091,
Fall,2000,74,5,2,Crab Jonah,6,CM,1,
Fall,2000,74,5,2,Crab Jonah,12,CM,1,
Fall,2000,74,5,2,Crab Jonah,10,CM,3,
Fall,2000,76,5,3,Crab Jonah,15,CM,2.6666666666666665,
Fall,2000,76,5,3,Crab Jonah,8,CM,1.3333333333333333,
Fall,2000,76,5,3,Crab Jonah,12,CM,1.3333333333333333,
Fall,2000,76,5,3,Crab Jonah,11,CM,2.6666666666666665,
Fall,2000,76,5,3,Crab Jonah,9,CM,2.6666666666666665,
Fall,2000,76,5,3,Crab Jonah,7,CM,1.3333333333333333,
Fall,2000,76,5,3,Crab Jonah,5,CM,2.6666666666666665,
Fall,2000,76,5,3,Crab Jonah,4,CM,1.3333333333333333,
Fall,2000,76,5,3,Crab Jonah,10,CM,1.3333333333333333,
Fall,2000,76,5,3,Crab Jonah,14,CM,2.6666666666666665,
Fall,2000,77,5,3,Crab Jonah,11,CM,2,
Fall,2000,77,5,3,Crab Jonah,12,CM,1,
Fall,2000,78,5,3,Crab Jonah,13,CM,1,
Fall,2001,2,1,2,Crab Jonah,14,CM,2,
Fall,2001,2,1,2,Crab Jonah,8,CM,2,
Fall,2001,2,1,2,Crab Jonah,9,CM,1,
Fall,2001,2,1,2,Crab Jonah,10,CM,1,
Fall,2001,2,1,2,Crab Jonah,11,CM,3,
Fall,2001,2,1,2,Crab Jonah,13,CM,2,
Fall,2001,2,1,2,Crab Jonah,16,CM,1,
Fall,2001,2,1,2,Crab Jonah,12,CM,4,
Fall,2001,3,1,2,Crab Jonah,13,CM,1,
Fall,2001,3,1,2,Crab Jonah,11,CM,1,
Fall,2001,3,1,2,Crab Jonah,10,CM,1,
Fall,2001,3,1,2,Crab Jonah,16,CM,1,
Fall,2001,4,1,1,Crab Jonah,15,CM,2,
Fall,2001,4,1,1,Crab Jonah,14,CM,4,
Fall,2001,4,1,1,Crab Jonah,13,CM,9,
Fall,2001,4,1,1,Crab Jonah,12,CM,10,
Fall,2001,4,1,1,Crab Jonah,11,CM,11,
Fall,2001,4,1,1,Crab Jonah,10,CM,9,
Fall,2001,4,1,1,Crab Jonah,9,CM,1,
Fall,2001,5,1,3,Crab Jonah,11,CM,1,
Fall,2001,5,1,3,Crab Jonah,12,CM,2,
Fall,2001,5,1,3,Crab Jonah,5,CM,1,
Fall,2001,5,1,3,Crab Jonah,7,CM,5,
Fall,2001,5,1,3,Crab Jonah,8,CM,2,
Fall,2001,5,1,3,Crab Jonah,13,CM,1,
Fall,2001,5,1,3,Crab Jonah,14,CM,1,
Fall,2001,5,1,3,Crab Jonah,10,CM,2,
Fall,2001,6,1,3,Crab Jonah,11,CM,0.9523809523809524,
Fall,2001,6,1,3,Crab Jonah,5,CM,0.9523809523809524,
Fall,2001,6,1,3,Crab Jonah,8,CM,2.857142857142857,
Fall,2001,6,1,3,Crab Jonah,9,CM,3.8095238095238098,
Fall,2001,6,1,3,Crab Jonah,13,CM,0.9523809523809524,
Fall,2001,6,1,3,Crab Jonah,12,CM,0.9523809523809524,
Fall,2001,7,1,1,Crab Jonah,11,CM,6,
Fall,2001,7,1,1,Crab Jonah,10,CM,8,
Fall,2001,7,1,1,Crab Jonah,12,CM,5,
Fall,2001,7,1,1,Crab Jonah,13,CM,1,
Fall,2001,7,1,1,Crab Jonah,14,CM,1,
Fall,2001,7,1,1,Crab Jonah,15,CM,1,
Fall,2001,7,1,1,Crab Jonah,9,CM,2,
Fall,2001,10,1,3,Crab Jonah,11,CM,2.857142857142857,
Fall,2001,10,1,3,Crab Jonah,10,CM,3.8095238095238098,
Fall,2001,10,1,3,Crab Jonah,9,CM,1.9047619047619049,
Fall,2001,10,1,3,Crab Jonah,8,CM,2.857142857142857,
Fall,2001,10,1,3,Crab Jonah,7,CM,0.9523809523809524,
Fall,2001,10,1,3,Crab Jonah,13,CM,0.9523809523809524,
Fall,2001,11,1,3,Crab Jonah,12,CM,1.1111111111111112,
Fall,2001,11,1,3,Crab Jonah,13,CM,1.1111111111111112,
Fall,2001,11,1,3,Crab Jonah,14,CM,1.1111111111111112,
Fall,2001,11,1,3,Crab Jonah,11,CM,2.2222222222222223,
Fall,2001,11,1,3,Crab Jonah,10,CM,5.555555555555555,
Fall,2001,11,1,3,Crab Jonah,7,CM,1.1111111111111112,
Fall,2001,11,1,3,Crab Jonah,9,CM,6.666666666666667,
Fall,2001,11,1,3,Crab Jonah,8,CM,3.3333333333333335,
Fall,2001,12,1,3,Crab Jonah,10,CM,7,
Fall,2001,12,1,3,Crab Jonah,14,CM,4,
Fall,2001,12,1,3,Crab Jonah,11,CM,5,
Fall,2001,12,1,3,Crab Jonah,7,CM,5,
Fall,2001,12,1,3,Crab Jonah,8,CM,5,
Fall,2001,12,1,3,Crab Jonah,13,CM,2,
Fall,2001,12,1,3,Crab Jonah,9,CM,7,
Fall,2001,12,1,3,Crab Jonah,12,CM,5,
Fall,2001,12,1,3,Crab Jonah,6,CM,3,
Fall,2001,14,1,3,Crab Jonah,10,CM,7,
Fall,2001,14,1,3,Crab Jonah,12,CM,1,
Fall,2001,14,1,3,Crab Jonah,13,CM,2,
Fall,2001,14,1,3,Crab Jonah,11,CM,7,
Fall,2001,14,1,3,Crab Jonah,8,CM,1,
Fall,2001,14,1,3,Crab Jonah,7,CM,5,
Fall,2001,14,1,3,Crab Jonah,9,CM,5,
Fall,2001,16,1,1,Crab Jonah,12,CM,4,
Fall,2001,16,1,1,Crab Jonah,11,CM,6,
Fall,2001,16,1,1,Crab Jonah,14,CM,1,
Fall,2001,16,1,1,Crab Jonah,8,CM,4,
Fall,2001,16,1,1,Crab Jonah,10,CM,10,
Fall,2001,16,1,1,Crab Jonah,6,CM,1,
Fall,2001,16,1,1,Crab Jonah,9,CM,7,
Fall,2001,17,1,2,Crab Jonah,10,CM,1.3333333333333333,
Fall,2001,17,1,2,Crab Jonah,9,CM,2.6666666666666665,
Fall,2001,17,1,2,Crab Jonah,11,CM,9.333333333333332,
Fall,2001,17,1,2,Crab Jonah,12,CM,5.333333333333333,
Fall,2001,17,1,2,Crab Jonah,14,CM,1.3333333333333333,
Fall,2001,17,1,2,Crab Jonah,13,CM,1.3333333333333333,
Fall,2001,18,2,2,Crab Jonah,13,CM,1,
Fall,2001,18,2,2,Crab Jonah,10,CM,4,
Fall,2001,18,2,2,Crab Jonah,9,CM,6,
Fall,2001,18,2,2,Crab Jonah,7,CM,4,
Fall,2001,18,2,2,Crab Jonah,8,CM,4,
Fall,2001,18,2,2,Crab Jonah,11,CM,4,
Fall,2001,18,2,2,Crab Jonah,12,CM,3,
Fall,2001,21,2,3,Crab Jonah,13,CM,1.9047619047619049,
Fall,2001,21,2,3,Crab Jonah,4,CM,0.9523809523809524,
Fall,2001,21,2,3,Crab Jonah,12,CM,1.9047619047619049,
Fall,2001,21,2,3,Crab Jonah,11,CM,8.571428571428571,
Fall,2001,21,2,3,Crab Jonah,5,CM,1.9047619047619049,
Fall,2001,21,2,3,Crab Jonah,10,CM,3.8095238095238098,
Fall,2001,21,2,3,Crab Jonah,9,CM,5.714285714285714,
Fall,2001,21,2,3,Crab Jonah,8,CM,8.571428571428571,
Fall,2001,21,2,3,Crab Jonah,7,CM,8.571428571428571,
Fall,2001,22,2,3,Crab Jonah,10,CM,9.523809523809524,
Fall,2001,22,2,3,Crab Jonah,7,CM,7.6190476190476195,
Fall,2001,22,2,3,Crab Jonah,8,CM,17.142857142857142,
Fall,2001,22,2,3,Crab Jonah,6,CM,1.9047619047619049,
Fall,2001,22,2,3,Crab Jonah,9,CM,17.142857142857142,
Fall,2001,22,2,3,Crab Jonah,5,CM,0.9523809523809524,
Fall,2001,22,2,3,Crab Jonah,17,CM,0.9523809523809524,
Fall,2001,22,2,3,Crab Jonah,13,CM,0.9523809523809524,
Fall,2001,22,2,3,Crab Jonah,18,CM,0.9523809523809524,
Fall,2001,22,2,3,Crab Jonah,11,CM,4.761904761904762,
Fall,2001,22,2,3,Crab Jonah,12,CM,1.9047619047619049,
Fall,2001,25,2,2,Crab Jonah,9,CM,7.0588235294117645,
Fall,2001,25,2,2,Crab Jonah,10,CM,22.35294117647059,
Fall,2001,25,2,2,Crab Jonah,11,CM,16.47058823529412,
Fall,2001,25,2,2,Crab Jonah,12,CM,14.117647058823529,
Fall,2001,25,2,2,Crab Jonah,13,CM,15.294117647058824,
Fall,2001,25,2,2,Crab Jonah,16,CM,1.1764705882352942,
Fall,2001,25,2,2,Crab Jonah,14,CM,5.882352941176471,
Fall,2001,26,2,2,Crab Jonah,12,CM,0.9090909090909091,
Fall,2001,26,2,2,Crab Jonah,6,CM,0.9090909090909091,
Fall,2001,26,2,2,Crab Jonah,11,CM,3.6363636363636362,
Fall,2001,26,2,2,Crab Jonah,13,CM,0.9090909090909091,
Fall,2001,26,2,2,Crab Jonah,9,CM,0.9090909090909091,
Fall,2001,27,2,1,Crab Jonah,12,CM,1,
Fall,2001,27,2,1,Crab Jonah,8,CM,1,
Fall,2001,27,2,1,Crab Jonah,10,CM,3,
Fall,2001,27,2,1,Crab Jonah,11,CM,1,
Fall,2001,27,2,1,Crab Jonah,9,CM,1,
Fall,2001,28,2,1,Crab Jonah,11,CM,1,
Fall,2001,28,2,1,Crab Jonah,8,CM,1,
Fall,2001,28,2,1,Crab Jonah,12,CM,2,
Fall,2001,29,2,1,Crab Jonah,4,CM,1,
Fall,2001,29,2,1,Crab Jonah,9,CM,2,
Fall,2001,29,2,1,Crab Jonah,11,CM,4,
Fall,2001,29,2,1,Crab Jonah,6,CM,1,
Fall,2001,29,2,1,Crab Jonah,12,CM,1,
Fall,2001,29,2,1,Crab Jonah,10,CM,12,
Fall,2001,29,2,1,Crab Jonah,14,CM,1,
Fall,2001,29,2,1,Crab Jonah,13,CM,2,
Fall,2001,32,2,3,Crab Jonah,13,CM,1,
Fall,2001,32,2,3,Crab Jonah,15,CM,1,
Fall,2001,32,2,3,Crab Jonah,12,CM,5,
Fall,2001,32,2,3,Crab Jonah,16,CM,1,
Fall,2001,32,2,3,Crab Jonah,14,CM,4,
Fall,2001,32,2,3,Crab Jonah,11,CM,7,
Fall,2001,32,2,3,Crab Jonah,8,CM,6,
Fall,2001,32,2,3,Crab Jonah,10,CM,4,
Fall,2001,32,2,3,Crab Jonah,7,CM,7,
Fall,2001,32,2,3,Crab Jonah,9,CM,10,
Fall,2001,33,2,3,Crab Jonah,11,CM,10,
Fall,2001,33,2,3,Crab Jonah,12,CM,2.727272727272727,
Fall,2001,33,2,3,Crab Jonah,10,CM,6.363636363636363,
Fall,2001,33,2,3,Crab Jonah,9,CM,3.6363636363636362,
Fall,2001,33,2,3,Crab Jonah,13,CM,1.8181818181818181,
Fall,2001,33,2,3,Crab Jonah,8,CM,0.9090909090909091,
Fall,2001,33,2,3,Crab Jonah,14,CM,4.545454545454545,
Fall,2001,34,2,3,Crab Jonah,8,CM,0.9523809523809524,
Fall,2001,34,2,3,Crab Jonah,10,CM,7.6190476190476195,
Fall,2001,34,2,3,Crab Jonah,14,CM,0.9523809523809524,
Fall,2001,34,2,3,Crab Jonah,9,CM,1.9047619047619049,
Fall,2001,34,2,3,Crab Jonah,6,CM,1.9047619047619049,
Fall,2001,34,2,3,Crab Jonah,12,CM,5.714285714285714,
Fall,2001,34,2,3,Crab Jonah,11,CM,4.761904761904762,
Fall,2001,34,2,3,Crab Jonah,7,CM,0.9523809523809524,
Fall,2001,36,2,1,Crab Jonah,12,CM,1,
Fall,2001,36,2,1,Crab Jonah,11,CM,1,
Fall,2001,38,3,3,Crab Jonah,11,CM,2.727272727272727,
Fall,2001,38,3,3,Crab Jonah,9,CM,1.8181818181818181,
Fall,2001,38,3,3,Crab Jonah,10,CM,2.727272727272727,
Fall,2001,39,3,3,Crab Jonah,5,CM,2.6666666666666665,
Fall,2001,39,3,3,Crab Jonah,6,CM,2.6666666666666665,
Fall,2001,40,3,2,Crab Jonah,11,CM,1,
Fall,2001,40,3,2,Crab Jonah,7,CM,1,
Fall,2001,43,3,3,Crab Jonah,9,CM,1,
Fall,2001,43,3,3,Crab Jonah,10,CM,5,
Fall,2001,43,3,3,Crab Jonah,11,CM,4,
Fall,2001,43,3,3,Crab Jonah,12,CM,1,
Fall,2001,43,3,3,Crab Jonah,15,CM,2,
Fall,2001,44,3,3,Crab Jonah,10,CM,1,
Fall,2001,45,3,3,Crab Jonah,8,CM,2.1052631578947367,
Fall,2001,45,3,3,Crab Jonah,15,CM,1.0526315789473684,
Fall,2001,45,3,3,Crab Jonah,7,CM,1.0526315789473684,
Fall,2001,45,3,3,Crab Jonah,10,CM,1.0526315789473684,
Fall,2001,45,3,3,Crab Jonah,11,CM,4.2105263157894735,
Fall,2001,45,3,3,Crab Jonah,12,CM,2.1052631578947367,
Fall,2001,45,3,3,Crab Jonah,13,CM,1.0526315789473684,
Fall,2001,45,3,3,Crab Jonah,6,CM,3.1578947368421053,
Fall,2001,46,3,1,Crab Jonah,13,CM,1,
Fall,2001,51,3,3,Crab Jonah,8,CM,4,
Fall,2001,51,3,3,Crab Jonah,11,CM,13,
Fall,2001,51,3,3,Crab Jonah,10,CM,16,
Fall,2001,51,3,3,Crab Jonah,9,CM,6,
Fall,2001,53,4,3,Crab Jonah,12,CM,1,
Fall,2001,53,4,3,Crab Jonah,8,CM,1,
Fall,2001,53,4,3,Crab Jonah,9,CM,3,
Fall,2001,53,4,3,Crab Jonah,11,CM,2,
Fall,2001,53,4,3,Crab Jonah,10,CM,2,
Fall,2001,65,4,3,Crab Jonah,10,CM,5,
Fall,2001,65,4,3,Crab Jonah,11,CM,4,
Fall,2001,66,4,3,Crab Jonah,8,CM,2,
Fall,2001,67,4,3,Crab Jonah,10,CM,1,
Fall,2001,67,4,3,Crab Jonah,11,CM,1,
Fall,2001,70,5,3,Crab Jonah,8,CM,1.9047619047619049,
Fall,2001,70,5,3,Crab Jonah,6,CM,0.9523809523809524,
Fall,2001,70,5,3,Crab Jonah,7,CM,0.9523809523809524,
Fall,2001,70,5,3,Crab Jonah,10,CM,1.9047619047619049,
Fall,2001,70,5,3,Crab Jonah,11,CM,2.857142857142857,
Fall,2001,70,5,3,Crab Jonah,13,CM,0.9523809523809524,
Fall,2001,70,5,3,Crab Jonah,14,CM,1.9047619047619049,
Fall,2001,70,5,3,Crab Jonah,9,CM,1.9047619047619049,
Fall,2001,71,5,3,Crab Jonah,10,CM,3,
Fall,2001,71,5,3,Crab Jonah,9,CM,1,
Fall,2001,71,5,3,Crab Jonah,12,CM,1,
Fall,2001,71,5,3,Crab Jonah,8,CM,1,
Fall,2001,71,5,3,Crab Jonah,11,CM,3,
Fall,2001,71,5,3,Crab Jonah,7,CM,5,
Fall,2001,71,5,3,Crab Jonah,3,CM,1,
Fall,2001,73,5,3,Crab Jonah,13,CM,1,
Fall,2001,73,5,3,Crab Jonah,11,CM,14,
Fall,2001,73,5,3,Crab Jonah,10,CM,7,
Fall,2001,73,5,3,Crab Jonah,12,CM,12,
Fall,2001,73,5,3,Crab Jonah,9,CM,3,
Fall,2001,74,5,3,Crab Jonah,12,CM,2,
Fall,2001,74,5,3,Crab Jonah,10,CM,2,
Fall,2001,74,5,3,Crab Jonah,11,CM,1,
Fall,2001,74,5,3,Crab Jonah,7,CM,1,
Fall,2001,75,5,3,Crab Jonah,11,CM,5.454545454545454,
Fall,2001,75,5,3,Crab Jonah,12,CM,1.8181818181818181,
Fall,2001,75,5,3,Crab Jonah,6,CM,0.9090909090909091,
Fall,2001,75,5,3,Crab Jonah,10,CM,7.2727272727272725,
Fall,2001,75,5,3,Crab Jonah,7,CM,0.9090909090909091,
Fall,2001,75,5,3,Crab Jonah,9,CM,4.545454545454545,
Fall,2001,75,5,3,Crab Jonah,16,CM,0.9090909090909091,
Fall,2001,75,5,3,Crab Jonah,15,CM,0.9090909090909091,
Fall,2001,75,5,3,Crab Jonah,8,CM,0.9090909090909091,
Fall,2002,7,1,3,Crab Jonah,9,CM,3,
Fall,2002,7,1,3,Crab Jonah,10,CM,1,
Fall,2002,7,1,3,Crab Jonah,8,CM,2,
Fall,2002,8,1,3,Crab Jonah,11,CM,0.9523809523809524,
Fall,2002,8,1,3,Crab Jonah,10,CM,0.9523809523809524,
Fall,2002,8,1,3,Crab Jonah,9,CM,1.9047619047619049,
Fall,2002,8,1,3,Crab Jonah,14,CM,0.9523809523809524,
Fall,2002,12,1,1,Crab Jonah,3,CM,2,
Fall,2002,12,1,1,Crab Jonah,11,CM,1,
Fall,2002,12,1,1,Crab Jonah,7,CM,1,
Fall,2002,15,1,1,Crab Jonah,11,CM,0.9523809523809524,
Fall,2002,16,2,1,Crab Jonah,8,CM,1.1111111111111112,
Fall,2002,17,2,1,Crab Jonah,8,CM,2,
Fall,2002,17,2,1,Crab Jonah,10,CM,1,
Fall,2002,18,2,1,Crab Jonah,10,CM,1.1111111111111112,
Fall,2002,18,2,1,Crab Jonah,11,CM,2.2222222222222223,
Fall,2002,18,2,1,Crab Jonah,12,CM,1.1111111111111112,
Fall,2002,20,2,3,Crab Jonah,9,CM,1,
Fall,2002,22,2,1,Crab Jonah,12,CM,1,
Fall,2002,23,2,2,Crab Jonah,12,CM,1.1764705882352942,
Fall,2002,24,2,3,Crab Jonah,10,CM,1,
Fall,2002,24,2,3,Crab Jonah,9,CM,2,
Fall,2002,24,2,3,Crab Jonah,8,CM,1,
Fall,2002,24,2,3,Crab Jonah,11,CM,2,
Fall,2002,25,2,3,Crab Jonah,9,CM,1.0526315789473684,
Fall,2002,27,2,2,Crab Jonah,8,CM,2,
Fall,2002,44,3,3,Crab Jonah,10,CM,1.5384615384615383,
Fall,2002,44,3,3,Crab Jonah,14,CM,1.5384615384615383,
Fall,2002,44,3,3,Crab Jonah,7,CM,1.5384615384615383,
Fall,2002,45,3,3,Crab Jonah,11,CM,1,
Fall,2002,46,3,3,Crab Jonah,14,CM,1.3333333333333333,
Fall,2002,46,3,3,Crab Jonah,8,CM,1.3333333333333333,
Fall,2002,50,4,3,Crab Jonah,15,CM,1,
Fall,2002,50,4,3,Crab Jonah,14,CM,1,
Fall,2002,50,4,3,Crab Jonah,13,CM,1,
Fall,2002,50,4,3,Crab Jonah,12,CM,7,
Fall,2002,50,4,3,Crab Jonah,11,CM,8,
Fall,2002,50,4,3,Crab Jonah,10,CM,10,
Fall,2002,50,4,3,Crab Jonah,9,CM,11,
Fall,2002,50,4,3,Crab Jonah,8,CM,5,
Fall,2002,54,4,3,Crab Jonah,9,CM,2,
Fall,2002,54,4,3,Crab Jonah,8,CM,2,
Fall,2002,54,4,3,Crab Jonah,10,CM,4,
Fall,2002,54,4,3,Crab Jonah,11,CM,4,
Fall,2002,54,4,3,Crab Jonah,12,CM,4,
Fall,2002,54,4,3,Crab Jonah,14,CM,1,
Fall,2002,54,4,3,Crab Jonah,15,CM,6,
Fall,2002,54,4,3,Crab Jonah,16,CM,2,
Fall,2002,54,4,3,Crab Jonah,13,CM,3,
Fall,2002,55,4,3,Crab Jonah,10,CM,1,
Fall,2002,56,4,3,Crab Jonah,11,CM,1,
Fall,2002,56,4,3,Crab Jonah,17,CM,1,
Fall,2002,56,4,3,Crab Jonah,10,CM,2,
Fall,2002,58,4,2,Crab Jonah,14,CM,1,
Fall,2002,58,4,2,Crab Jonah,11,CM,3,
Fall,2002,58,4,2,Crab Jonah,8,CM,12,
Fall,2002,58,4,2,Crab Jonah,16,CM,1,
Fall,2002,58,4,2,Crab Jonah,13,CM,3,
Fall,2002,58,4,2,Crab Jonah,10,CM,12,
Fall,2002,58,4,2,Crab Jonah,9,CM,13,
Fall,2002,58,4,2,Crab Jonah,15,CM,1,
Fall,2002,58,4,2,Crab Jonah,7,CM,1,
Fall,2002,65,5,2,Crab Jonah,11,CM,1,
Fall,2002,68,5,3,Crab Jonah,12,CM,2.857142857142857,
Fall,2002,68,5,3,Crab Jonah,6,CM,0.9523809523809524,
Fall,2002,68,5,3,Crab Jonah,7,CM,0.9523809523809524,
Fall,2002,68,5,3,Crab Jonah,8,CM,10.476190476190476,
Fall,2002,68,5,3,Crab Jonah,9,CM,11.428571428571429,
Fall,2002,68,5,3,Crab Jonah,11,CM,2.857142857142857,
Fall,2002,68,5,3,Crab Jonah,13,CM,0.9523809523809524,
Fall,2002,68,5,3,Crab Jonah,14,CM,0.9523809523809524,
Fall,2002,68,5,3,Crab Jonah,15,CM,0.9523809523809524,
Fall,2002,68,5,3,Crab Jonah,10,CM,10.476190476190476,
Fall,2002,70,5,3,Crab Jonah,15,CM,1,
Fall,2002,70,5,3,Crab Jonah,7,CM,1,
Fall,2002,70,5,3,Crab Jonah,14,CM,1,
Fall,2002,70,5,3,Crab Jonah,8,CM,3,
Fall,2002,70,5,3,Crab Jonah,9,CM,3,
Fall,2002,70,5,3,Crab Jonah,10,CM,2,
Fall,2002,70,5,3,Crab Jonah,12,CM,1,
Fall,2002,70,5,3,Crab Jonah,13,CM,1,
Fall,2002,71,5,3,Crab Jonah,11,CM,23,
Fall,2002,71,5,3,Crab Jonah,8,CM,2,
Fall,2002,71,5,3,Crab Jonah,10,CM,21,
Fall,2002,71,5,3,Crab Jonah,12,CM,26,
Fall,2002,71,5,3,Crab Jonah,13,CM,12,
Fall,2002,71,5,3,Crab Jonah,14,CM,4,
Fall,2002,71,5,3,Crab Jonah,15,CM,1,
Fall,2002,71,5,3,Crab Jonah,16,CM,2,
Fall,2002,71,5,3,Crab Jonah,9,CM,18,
Fall,2002,72,5,3,Crab Jonah,8,CM,0.9523809523809524,
Fall,2002,72,5,3,Crab Jonah,15,CM,0.9523809523809524,
Fall,2002,72,5,3,Crab Jonah,14,CM,1.9047619047619049,
Fall,2002,72,5,3,Crab Jonah,9,CM,3.8095238095238098,
Fall,2002,72,5,3,Crab Jonah,17,CM,0.9523809523809524,
Fall,2002,72,5,3,Crab Jonah,13,CM,0.9523809523809524,
Fall,2002,72,5,3,Crab Jonah,12,CM,3.8095238095238098,
Fall,2002,72,5,3,Crab Jonah,11,CM,4.761904761904762,
Fall,2002,72,5,3,Crab Jonah,10,CM,1.9047619047619049,
Fall,2002,72,5,3,Crab Jonah,16,CM,1.9047619047619049,
Fall,2002,73,5,1,Crab Jonah,9,CM,1,
Fall,2002,73,5,1,Crab Jonah,15,CM,1,
Fall,2002,75,5,1,Crab Jonah,12,CM,1,
Fall,2002,75,5,1,Crab Jonah,11,CM,2,
Fall,2002,75,5,1,Crab Jonah,13,CM,1,
Fall,2002,75,5,1,Crab Jonah,10,CM,1,
Fall,2002,76,5,2,Crab Jonah,10,CM,1,
Fall,2002,76,5,2,Crab Jonah,11,CM,2,
Fall,2002,77,5,2,Crab Jonah,13,CM,1.3333333333333333,
Fall,2002,77,5,2,Crab Jonah,11,CM,1.3333333333333333,
Fall,2002,77,5,2,Crab Jonah,12,CM,1.3333333333333333,
Fall,2002,77,5,2,Crab Jonah,10,CM,1.3333333333333333,
Fall,2002,77,5,2,Crab Jonah,14,CM,1.3333333333333333,
Fall,2002,77,5,2,Crab Jonah,15,CM,2.6666666666666665,
Fall,2002,78,5,3,Crab Jonah,8,CM,2,
Fall,2002,78,5,3,Crab Jonah,12,CM,3,
Fall,2002,78,5,3,Crab Jonah,13,CM,1,
Fall,2002,78,5,3,Crab Jonah,10,CM,3,
Fall,2002,78,5,3,Crab Jonah,9,CM,2,
Fall,2002,78,5,3,Crab Jonah,14,CM,3,
